movie_id,title,genres,overview,release_date,popularity,vote_average,genres_list,,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,predicted_score
1082179,Filtros,Comedy,,2014-04-17,5.3076,0.0,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009251744
44005,The Great Texas Dynamite Chase,"Action,Comedy,Crime","Candy and Ellie Jo are a pair of sexy bank robbers who blast their way into small-town banks with a carload of dynamite! When they take Slim hostage, it begins a thrill-packed crime spree across the state of Texas.",1976-07-01,5.3071,4.9,"['Action', 'Comedy', 'Crime']",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0630984
11622,Blast from the Past,"Drama,Romance,Comedy","Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.",1999-02-12,5.307,6.769,"['Drama', 'Romance', 'Comedy']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.8181896
514593,You Should Have Left,"Horror,Thriller","In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart.",2020-06-18,5.3069,6.099,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.235918
72238,Thanks of a Grateful Nation,"Drama,TV Movie",An examination of the aftermath of Desert Storm and how servicemen and women were affected by it medically.,1998-05-31,5.3069,4.0,"['Drama', 'TV Movie']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.128556
28739,Cabin Fever 2: Spring Fever,Horror,A high school prom faces a deadly threat: a flesh-eating virus that spreads via a popular brand of bottled water.,2009-08-11,5.3057,4.527,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.274673
723377,The Scary of Sixty-First,"Horror,Mystery,Thriller",Two roommates’ lives are upended after finding out that their new Manhattan apartment harbors a dark secret.,2021-12-03,5.3055,5.6,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.133089
554908,"Endings, Beginnings","Romance,Drama","An artist dumps her longtime boyfriend, but her attempt to take a break from dating ends when she quickly finds herself in two passionate romances.",2020-06-24,5.3055,6.083,"['Romance', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.1944985
999218,Angelus,Drama,,1946-05-15,5.3054,0.0,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.02319704
39180,See Spot Run,"Family,Comedy,Action,Crime","A drug sniffing agent canine is a target for an assassin boss so the FBI calls Witness Protection to send him somewhere else. Meanwhile a single Mom puts her 6 year old boy James in the care of her irresponsible, mailman, neighbor, Gordon, when the babysitter bails on her. Meanwhile, an assassin mob boss hires 2 goons to kill Agent 11. But when 11 escapes from the van when they tried to kill him, he hides in Gordon's Mailtruck that James is in too. And guess what they name him. Spot.",2001-03-02,5.3054,5.963,"['Family', 'Comedy', 'Action', 'Crime']",0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.789095
73371,"Louis XV, le Soleil noir","History,TV Movie","How Louis XV, a young king loved by his people, sensitive to the artistic and intellectual turmoil of his century (that of the Enlightenment), will end his reign in decay and hatred? Only fifteen years after his death, it's the Revolution.",2009-12-25,5.3051,4.1,"['History', 'TV Movie']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.166655
999203,Myth Makers 15: Jon Pertwee,Documentary,"Jon Pertwee was quite simply a star. From vaudeville, through theatre, radio in The Navy Lark, films, records and television, including Doctor Who and Worzel Gummidge, he entertained audiences worldwide for over fifty years.  Recorded at Jon’s home in 1989, this interview by Nicholas Briggs provides the most comprehensive visual biography of this talented and versatile entertainer ever recorded.  This is not a tribute… it’s a personal testament.",1989-01-15,5.3045,0.0,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840662
794016,Villa Rica del Espíritu Santo,"Drama,History",Spanish conquerors from the XVI century arrive in America to establish a population.,1945-08-02,5.3044,10.0,"['Drama', 'History']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.7281885
617,Wild Things,"Mystery,Thriller,Drama","When teen-socialite Kelly Van Ryan and troubled bad girl Suzie Toller accuse guidance counselor Sam Lombardo of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop suspects conspiracy, but nothing is what it seems...",1998-03-20,5.3043,6.362,"['Mystery', 'Thriller', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6.424478
541691,Who Killed John Savage?,,Who Killed John Savage?,1938-06-05,5.3038,0.0,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039932556
695678,Tempted by Danger,"Drama,Thriller,TV Movie","Sisters, Nicole and Angela, are highly driven and successful in their careers. Angela is married with a baby on the way and wishes Nicole, a rising attorney, could have more balance in her life. When Angela interviews and hires a new bright executive, Michael, she sets him up with Nicole who actually makes time to date him. The relationship seems promising until it becomes clear that Michael is moving much more quickly and obsessively than Nicole can handle.",2020-04-18,5.3036,6.4,"['Drama', 'Thriller', 'TV Movie']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5.9942594
10044,My Lucky Stars,"Action,Comedy","Two Hong Kong cops are sent to Tokyo to catch an ex-cop who stole a large amount of money in diamonds. After one is captured by the Ninja-gang protecting the rogue cop, the other one gets his old Orphanage gang, dubbed the ""Five Lucky Stars,"" to help him. They don't like this much, but they do it.",1985-02-10,5.3033,6.6,"['Action', 'Comedy']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5842004
382614,The Book of Henry,"Drama,Crime,Thriller","Susan, a single mother of two, works as a waitress in a small town. Her son, Henry, is an 11-year-old genius who not only manages the family finances but acts as emotional support for his mother and younger brother. When Henry discovers that the girl next door has a terrible secret, he implores Susan to take matters into her own hands.",2017-06-16,5.3031,7.506,"['Drama', 'Crime', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.536989
7015,American Heart,"Crime,Drama,Romance","An ex-convict is tracked down by his estranged teenage son, and the pair try to build a relationship and life together in Seattle.",1992-12-19,5.3024,6.3,"['Crime', 'Drama', 'Romance']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.4967914
279388,The Oregon Trail,Western,"In 1846, a reporter for the New York Herald joins a wagon train bound for the Oregon Territory. He hopes to confirm a rumor that President Polk is sending in soldiers disguised as settlers in order to strengthen American claims to the Territory.",1959-08-31,5.3021,5.5,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.4634676
9594,Double Impact,"Thriller,Action,Crime,Drama","Jean Claude Van Damme plays a dual role as Alex and Chad, twins separated at the death of their parents. Chad is raised by a family retainer in Paris, Alex becomes a petty crook in Hong Kong. Seeing a picture of Alex, Chad rejoins him and convinces him that his rival in Hong Kong is also the man who killed their parents. Alex is suspicious of Chad, especially when it comes to his girlfriend.",1991-07-31,5.3015,6.2,"['Thriller', 'Action', 'Crime', 'Drama']",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.061911
602569,Beyond Fury,"Action,Drama,Thriller",A former mercenary seeks vengeance for the murder of his pregnant girlfriend and her unborn child.,2021-12-10,5.3005,1.0,"['Action', 'Drama', 'Thriller']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0248523
1061728,Butterfly Tale,"Animation,Comedy,Family",A pair of rival butterflies form an unlikely friendship.,2023-10-12,5.2998,7.6,"['Animation', 'Comedy', 'Family']",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.521347
71677,Assassination Games,"Action,Crime,Drama,Thriller","Brazil is a contract killer, willing to take any job if the price is right. Flint left the assassin game when a ruthless drug dealer’s brutal attack left his wife in a coma. When a contract is put out on the same coldblooded drug dealer, both Brazil and Flint want him dead – one for the money, the other for revenge. With crooked Interpol agents and vicious members of the criminal underworld hot on their trail, these two assassins reluctantly join forces to quickly take out their target before they themselves are terminated.",2011-07-28,5.2994,6.293,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.401978
50348,The Lincoln Lawyer,"Crime,Drama,Thriller","Mick Haller is a charismatic defense attorney who does business out of his Lincoln Continental sedan. Mick spends most of his time defending petty crooks and other bottom-feeders, so it comes as quite a surprise when he lands the case of a lifetime: defending a Beverly Hills playboy who is accused of attempted murder. However, what Mick initially thinks is an open-and-shut case with a big monetary reward develops into something more sinister.",2011-03-17,5.2993,7.196,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.2638974
41216,Legend of the Guardians: The Owls of Ga'Hoole,"Animation,Adventure,Family,Fantasy","When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace.",2010-07-10,5.299,6.815,"['Animation', 'Adventure', 'Family', 'Fantasy']",0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.2157483
1489989,The Last Word on Julie,,Beautiful 23-year-old Julie Lister has left home to enjoy the single life. Reckless with money her love life is a disaster but when friends and family receive letters they fear she may have committed suicide.,1964-01-26,5.2988,0.0,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052275285
792293,Dumb Money,"History,Comedy,Drama","Vlogger Keith Gill sinks his life savings into GameStop stock and posts about it. When social media starts blowing up, so do his life and the lives of everyone following him. As a stock tip becomes a movement, everyone gets rich—until the billionaires fight back, and both sides find their worlds turned upside down.",2023-09-15,5.2988,6.694,"['History', 'Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.73349
1033107,Wild Is the Wind,"Crime,Drama","When two corrupt police officers investigate the brutal murder of a young girl, tensions come to a head in their small, racially-segregated town.",2022-10-28,5.2987,5.754,"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0043354
473165,Dead Again in Tombstone,"Western,Action,Fantasy,Horror","The devil’s outlaw and reluctant servant, Guerrero returns from the dead again in this action-packed western which promises to be one hell of a ride. Guerrero is forced to protect a stolen relic from getting into the hands of Jackson Boomer and his gang of soldiers, but Jackson will stop at nothing to raise his comrades from the dead and bring the wrath of hell upon earth. Guerrero must use all his dark powers in order to defeat Jackson and find redemption…or die again trying.",2017-08-30,5.2987,5.0,"['Western', 'Action', 'Fantasy', 'Horror']",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5.146789
260927,The Magnificent Tony Carrera,"Crime,Action","Tony Carrera is a successful race car driver who was also a great safe-cracker. He gets roped into doing one more big job but finds out too late he's been double-crossed by the big Boss and his beautiful assistant. Meanwhile, his ditsy fiance follows him to Holland where she's constantly in trouble.",1969-01-01,5.2984,0.0,"['Crime', 'Action']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048851028
1029244,The Chronicles of Libidoists,Drama,"The story unfolds with an allegorical inspiration from the well-known fairy tale, The Little Mermaid, in which the mermaid princess falls in love with the prince it saves from drowning, with a surprising twist of the mermaid being a young boy…",2024-06-28,5.2971,5.2,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2149763
882578,The Forgotten Time,"Mystery,Drama,Romance",,2011-04-09,5.2963,0.0,"['Mystery', 'Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.032088365
74465,We Bought a Zoo,"Drama,Comedy,Family","Benjamin has lost his wife and, in a bid to start his life over, purchases a large house that has a zoo – welcome news for his daughter, but his son is not happy about it. The zoo is in need of renovation and Benjamin sets about the work with the head keeper and the rest of the staff, but, the zoo soon runs into financial trouble.",2011-12-08,5.2961,6.816,"['Drama', 'Comedy', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.6153727
68034,Lullaby for Pi,Drama,A washed-up musician befriends a reclusive artist with an unusual name.,2010-10-11,5.2961,6.8,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8681035
1214484,Let Go,Drama,A jaded mother makes a last-ditch effort to keep her family together by taking them on a trip to their teenage daughter’s pole dancing competition.,2024-11-01,5.2958,7.868,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.9075146
710356,2 Hearts,"Romance,Drama","When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",2020-10-16,5.2949,7.297,"['Romance', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.9589267
18334,Guinea Pig: Devil's Experiment,Horror,Masked thugs torture an innocent woman in increasingly brutal ways.,1985-09-04,5.2947,4.823,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.1362176
785037,Montana Story,"Drama,Western",Two estranged siblings return home to the sprawling ranch they once knew and loved in order to care for their ailing father.,2022-05-13,5.2945,5.9,"['Drama', 'Western']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.814352
1501604,Growing Still,,An elderly woman wilting away in a retirement home longs to commune with the vibrant natural world outside. This magical short offers a positive spin on our impending mortality.,2025-07-31,5.2944,0.0,[''],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050488725
62723,Once Upon a Time in the Oued,Comedy,"In 1988, Johnny Leclerc, the son of a Norman mother and an Alsatian father, lives in a suburban housing estate with his friends. He behaves like a Muslim, observes Ramadan and wears a djelaba. He's even convinced that his name is Abdelbachir and that he was born in a small village in the bled. When his friend Yacine gets into trouble with a local kaid and decides to return to Algeria for the vacations, he smuggles himself into the Sabri family's luggage to fulfill his dream and finally get to know his ""roots"". As soon as he arrived on the Algerian coast, Johnny felt right at home. But Yacine is opposed to his father, who wants to arrange his marriage.",2005-10-19,5.294,5.5,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4080653
995183,Les Conquérants de l'Impossible: Portrait de Groupe,"Documentary,Adventure","“The Conquerors of the Impossible: Group Portrait” is a documentary on free climbing which takes place in the Verdon Gorges and Toulon. It was directed by Bernard Dumont in 1986 and produced by Les Films du Soleil. It is part of the series The Conquerors of the Impossible (3-3). There we find Patrick Berhault, Patrick Edlinger, Eric Escoffier, Christophe Profit, Laurent Chevallier, Jean-Paul Janssen and other pioneers of free climbing.",1986-01-01,5.2939,10.0,"['Documentary', 'Adventure']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.293213
254489,Don Bosco,"History,Drama","This film depicts the life of Saint John Bosco, who dedicated his life to rescuing abandoned and exploited street children in Turin.",1988-01-31,5.2939,6.0,"['History', 'Drama']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.572433
234459,Banty Raids,"Animation,Comedy","A horny hipster rooster, attracted to the hens in Foghorn Leghorn's barnyard, disguises himself as a baby foundling on Foghorn's doorstep. Foghorn adopts the girl-crazy rooster as his son, giving him access to all the chickens on the farm!",1963-06-28,5.2934,6.2,"['Animation', 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5840926
977106,Maria's Child,"Drama,TV Movie","Maria is a dancer who becomes pregnant, unexpectedly, and has to decide whether or not to keep the baby. When her live-in boyfriend, who is not the father, admits to cheating on her, she kicks him out. Still unable to decide what to do, she imagines a dialogue with the fetus.",1993-03-28,5.2932,1.0,"['Drama', 'TV Movie']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.73631895
246860,Clouds of Sils Maria,Drama,A veteran actress comes face-to-face with an uncomfortable reflection of herself when she agrees to take part in a revival of the play that launched her career 20 years earlier.,2014-08-20,5.2931,6.595,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.059034
315233,The Rivals,Crime,"A pair of hoodlums steal a car in which there is a note - a ransom letter - directed to a wealthy man whose daughter has just been kidnapped. The two gangsters stole the abductor's car and when they find the note, they decide to take advantage of the situation and collect the money.",1963-05-01,5.2929,6.0,['Crime'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97307
10900,Surveillance,"Horror,Thriller,Mystery",An FBI agent tracks a serial killer with the help of three of his would-be victims - all of whom have wildly different stories to tell.,2008-02-08,5.2928,5.973,"['Horror', 'Thriller', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5.800891
794071,Dubai Return,Comedy,"Ten years ago, small time crook Aftab Angrez made a hit-man's dream debut in the Mumbai underworld with a shocking, high-profile killing. Much to his bad luck, the credit was attributed to someone else. Now back in Mumbai, with the help of two long-retired gang-mates, he sets out to regain that long lost glory. A bitter-sweet tale about lovable losers, identity crises, dashed hopes, and many misfired bullets that is riddled with laughs.",2005-12-03,5.2927,0.0,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05156146
696993,A Jar of Nuts,Drama,"Still living at home, a middle-aged man devises an intricate plan to take his life after his mother chokes to death on a pistachio.",2019-11-08,5.2926,0.0,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.05170372
279,Amadeus,"History,Music,Drama",Disciplined Italian composer Antonio Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Salzburger composer Wolfgang Amadeus Mozart.,1984-09-19,5.2919,8.027,"['History', 'Music', 'Drama']",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8.200033
265016,Extraterrestrial,"Horror,Science Fiction","Five friends set out to a cabin in the woods for a fun weekend getaway that is, until extraterrestrial visitors turn it into a fight for their lives. The group is pulled from their reverie when a flickering object crashes deep in the woods. As they investigate, the friends stumble across an alien spacecraft, and its inhabitants have not arrived in peace.",2014-10-17,5.2918,5.476,"['Horror', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.5652733
377474,Perfect Parents,Drama,"After a violent incident in Lucy's public school, her atheist parents Stuart and Alison decide to find her a safe 'traditional' school. The only one they can afford is St. Mary of the Veil, run by nuns whose 'preference' for Catholic families is de facto exclusivity, given the waiting list. So they pose as devout, and get his murky mate Eddie to find them a priest they can 'bribe' for a parish reference, while Lucy is genuinely converted. It works, but when Stuart overhears a dark secret things take a tragic turn.",2006-12-28,5.2914,5.5,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.703214
122977,Saint John Bosco Mission to Love,"Adventure,Family,History,TV Movie","Piedmont (Italy), nineteenth century. In Turin, the priest Don Bosco, a man from a humble farming family, he gave himself totally and passionately to the task of collecting from the streets to marginalized children and care for them. Not only out of poverty, ignorance and social distress, but it got for the first time, to feel loved. He fought with extraordinary faith and tenacity to overcome obstacles and snares that both the civilian and ecclesiastical authorities, they put in their path to prevent him from completing his goal: the founding of the Congregation of the Salesians, which would guarantee the future of their children .",2004-09-22,5.2913,6.8,"['Adventure', 'Family', 'History', 'TV Movie']",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6.7926807
567811,10 Lives,"Animation,Comedy,Family,Fantasy","A pampered cat takes for granted the lucky hand he has been dealt after he is rescued and loved by Rose, a kind-hearted and passionate student. When he loses his ninth life, fate steps in to set him on a transformative journey.",2024-04-18,5.2912,7.734,"['Animation', 'Comedy', 'Family', 'Fantasy']",0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.5712004
315992,Blue Blood,"Drama,Mystery","When the Netuno Circus returns to Fernando de Noronha, it brings back a young man with a turbulent past.  Pedro is now Zolah, the human cannonball. When secrets surface, bizarre family reunions rival the circus performances.",2014-09-29,5.2909,5.8,"['Drama', 'Mystery']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.557442
25396,My Little Pony: A Very Minty Christmas,"Animation,Fantasy","The 'Here Comes Christmas Candy Cane' is an important part of Ponyville: it’s the beacon that shows jolly old Santa Claus the way to the town as he makes his holiday rounds each year. But when Minty accidentally breaks it, it looks like Ponyville is destined to have a bleak holiday season. Minty is determined to do anything to save Christmas for her Pony friends while they, in turn, band together to try and cheer up their despondent four-legged friend.",2005-10-25,5.2908,5.4,"['Animation', 'Fantasy']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.22319
843665,Cradle Did Fall,"TV Movie,Thriller",A woman poses as an infant photographer in order to befriend a young mother and steal her baby.,2021-06-20,5.2903,5.4,"['TV Movie', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.283706
4964,Knocked Up,"Comedy,Romance,Drama","A slacker and a career-driven woman accidentally conceive a child after a one-night stand. As they try to make the relationship work, they must navigate the challenges of parenthood and their differences in lifestyle and maturity.",2007-06-01,5.2892,6.298,"['Comedy', 'Romance', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.9658346
257629,Puss Bucket,"Horror,Comedy,Music","Two religious maniacs, Judas (played by Terrence Fleming) and Corned Beef (played by Eric Hammer), are visited by two aliens, Madeline Virbasius and Dion. Virbasius, dressed as the Virgin Mary, tells the two to kill people for Jesus and to drain the puss from their heads and bring it back to them. Fleming and Hammer set out to bring ""the Virgin Mary"" back as much puss back as possible in a bucket (hence the title)",1991-03-07,5.2888,0.0,"['Horror', 'Comedy', 'Music']",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.04964421
1506323,Minnie’s Midnight Massacre,Horror,"Steamboat Willie’s first mate, Minnie, goes on a killing spree when seeking revenge against the childhood bullies who tortured her as a teenager.",2025-10-01,5.2885,0.0,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.011570066
1669,The Hunt for Red October,"Action,Adventure,Thriller","A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. Lone CIA analyst Jack Ryan has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find Ramius, too. The hunt is on!",1990-03-02,5.2885,7.375,"['Action', 'Adventure', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.7968717
1056746,The Trouble with Jessica,"Comedy,Drama","Sarah and Tom are in terrible financial trouble. On the brink of losing everything, they’ve managed to find a buyer for their stylish London home. When their best friends Richard and Beth come round for a final dinner, an uninvited old friend, Jessica, tags along.  After a seemingly trivial argument, Jessica hangs herself in the garden. Tom goes to call the police when Sarah realizes if the buyer finds out, the sale will collapse, meaning definite financial ruin. The only solution - to convince Richard and Beth to take Jessica’s body to her flat and make it look like she killed herself there. If they’re clever enough about it, what could possibly go wrong?",2024-04-05,5.2871,6.1,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0192475
790459,Fingernails,"Romance,Science Fiction,Drama",Anna and Ryan have found true love together. It's been proven by a controversial test. There's just one problem: Anna still isn't sure. Then she meets Amir.,2023-10-27,5.2869,5.9,"['Romance', 'Science Fiction', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,5.9165783
666504,Les Secrets révélés de la Bible,"Documentary,History",,2008-01-01,5.2866,8.0,"['Documentary', 'History']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.359905
14035,Meatballs,Comedy,"Tripper is the head counselor at a budget summer camp called Camp Northstar. In truth, he's young at heart and only marginally more mature than the campers themselves. Tripper befriends Rudy, a loner camper who has trouble fitting in. As Tripper inspires his young charges to defeat rival Camp Mohawk in the annual Olympiad competition, Rudy plays matchmaker between Tripper and Roxanne, a female counselor at Northstar.",1979-06-28,5.2866,5.9,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.486264
448989,Wyoming Hurricane,Western,"Trailing outlaws, Lucky runs into a trap and loses his horse. The outlaws then use his horse to frame him for murder. During his fight with the outlaws he recognized one of them and he now has Cannonball get him out of jail. Then he gets Cannonball to lead the outlaw out of town where he hopes to beat a confession out of him. After clearing himself he plans to go after the boss of the gang.",1944-04-20,5.2862,0.0,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.031706057
107846,Escape Plan,"Action,Thriller","Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",2013-10-09,5.2862,6.722,"['Action', 'Thriller']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6292853
275458,The Hyena,"Thriller,Romance","An ex-model gets caught up in lust, murder and betrayal when a gun-wielding man pays her a visit.",1997-09-05,5.2858,4.1,"['Thriller', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.3141146
11375,Hollywood Homicide,"Action,Adventure,Comedy,Thriller","Joe Gavilan and his new partner K. C. Calden, are detectives on the beat in Tinseltown. Neither one of them really wants to be a cop, Gavilan moonlights as a real estate broker, and Calden is an aspiring actor moonlighting as a yoga instructor. When the two are assigned a big case they must work out whether they want to solve the case or follow their hearts.",2003-06-09,5.285,5.2,"['Action', 'Adventure', 'Comedy', 'Thriller']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.904174
1207907,Ulster Story,Documentary,"Part of a travelogue series, this films visits to Derry, the Giant’s Causeway, Carrick-a-Rede, Mount Stewart and Belfast.",1947-02-01,5.2849,0.0,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02184261
1042411,Trick-or-Treat for UNICEF,"Animation,Family",Sing along to the Halloween song and learn how you can change the world while you trick-or-treat.,2013-10-10,5.2849,0.0,"['Animation', 'Family']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.114091724
194005,The Vicar of Wakefield,Drama,Edwin Thanhouser re-made  The Vicar of Wakefield in 1917 as a eight-reel feature film providing us with a frame of reference for the maturation of film language and cinematic techniques over the ensuing eight year period.,1910-12-26,5.2848,3.0,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6607587
11966,Short Circuit 2,"Comedy,Family,Science Fiction,Drama","Robot Johnny 5 moves to the city to help his friend Ben Jahrvi with his toy manufacturing enterprise, only to be manipulated by criminals who want to use him for their own nefarious purposes.",1988-07-06,5.2845,6.208,"['Comedy', 'Family', 'Science Fiction', 'Drama']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6.304466
216919,Deseo,Drama,"Eight short stories of seduction and illicit encounters between lovers, filled with humor and eroticism, which use a circular structure located in the cosmopolitan atmosphere of a colonial city of Mexico.",2013-09-13,5.2843,6.558,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.326955
